UDI,Product ID,Type,Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],Machine failure,TWF,HDF,PWF,OSF,RNF,RUL_synthetic,power,S_PWF_soft,S_PWF_hard,S_HDF,S_OSF,S_TWF_extra,S_RNF,RUL_base
1579,L48758,L,298.3,308.4,1593,37.0,174,0,0,0,0,0,0,58.93368068803964,6172.287086507866,0.0,0.0,0.0,0.0,1.4185106490048778,0.0,66.0
1580,L48759,L,298.3,308.3,1444,43.8,176,0,0,0,0,0,0,58.64278087770429,6623.231296004144,0.0,0.0,0.0,0.0,1.6798161486607552,0.0,64.0
1581,M16440,M,298.3,308.4,1444,47.5,178,0,0,0,0,0,0,66.5274862326394,7182.728003657462,0.0,0.0,0.0,0.0,1.9781611144141822,0.0,62.0
1582,M16441,M,298.2,308.3,1560,33.0,181,0,0,0,0,0,0,61.04324575269389,5390.972993560084,0.0,0.0,0.0,0.0,2.4973989440488236,0.0,59.0
1583,H30996,H,298.1,308.3,1530,42.0,184,0,0,0,0,0,0,50.527259999904786,6729.291463989337,0.0,0.0,0.0,0.0,3.1002551887238754,0.0,56.0
1584,L48763,L,298.2,308.4,1310,61.0,189,1,0,0,0,1,0,29.35540890854768,8368.155631612013,0.0,0.0,0.03916572279676519,0.2645,4.25557483188341,0.0,51.0
1585,M16444,M,298.2,308.3,1639,33.3,191,0,0,0,0,0,0,43.05495218601282,5715.468098749375,0.0,0.0,0.0,0.0,4.7502081252106,0.0,49.0
1586,L48765,L,298.2,308.3,1400,48.7,194,0,0,0,0,0,0,58.774311870682034,7139.792904058402,0.0,0.0,0.0,0.0,5.4983399731247795,0.0,46.0
1587,M16446,M,298.3,308.4,1486,44.2,196,0,0,0,0,0,0,30.074346602717956,6878.119179965398,0.0,0.0,0.0,0.0,5.98687660112452,0.0,44.0
1588,M16447,M,298.2,308.3,1448,43.3,199,0,0,0,0,0,0,37.670875678850614,6565.761094394476,0.0,0.0,0.0,0.0,6.681877721681662,0.0,41.0
1589,L48768,L,298.2,308.3,1688,32.0,202,0,0,0,0,0,0,35.04592732690948,5656.542292543542,0.0,0.0,0.0,0.0,7.310585786300049,0.0,38.0
1590,M16449,M,298.1,308.3,1453,41.5,204,0,0,0,0,0,0,25.998050383159214,6314.5488738379245,0.0,0.0,0.0,0.0,7.685247834990178,0.0,36.0
1591,L48770,L,298.2,308.4,1497,37.7,207,0,0,0,0,0,0,19.221079326972024,5910.058347712727,0.0,0.0,0.0,0.0,8.175744761936436,0.0,33.0
1592,L48771,L,298.2,308.4,1355,49.4,209,0,0,0,0,0,0,23.679916127173087,7009.626248444667,0.0,0.0,0.03916572279676519,0.0,8.455347349164652,0.0,31.0
1593,L48772,L,298.1,308.4,1592,38.2,211,0,0,0,0,0,0,22.998522682880864,6368.469075749038,0.0,0.0,0.0,0.0,8.698915256370022,0.0,29.0
1594,L48773,L,298.0,308.3,1544,34.7,213,0,0,0,0,0,0,20.61822942408576,5610.5493760949885,0.0,0.0,0.0,0.0,8.90903178804387,0.0,27.0
1595,M16454,M,298.0,308.2,1373,51.2,215,0,0,0,0,0,0,10.338459769181988,7361.547457499795,0.0,0.0,0.03916572279676519,0.0,9.088770389851438,0.0,25.0
1596,L48775,L,298.0,308.2,1365,52.9,218,1,0,0,0,1,0,5.860388833925374,7561.656437557952,0.0,0.0,0.03916572279676519,0.26609999999999945,9.308615796566533,0.0,22.0
1597,L48776,L,298.0,308.1,1877,24.3,0,0,0,0,0,0,0,237.82125204422707,4776.383222738314,0.0,0.0,0.0,0.0,4.587181725605271e-08,0.0,240.0
1598,L48777,L,297.9,308.1,1531,40.8,2,0,0,0,0,0,0,236.14651798924743,6541.298559598524,0.0,0.0,0.0,0.0,5.6027964061459406e-08,0.0,238.0
1599,L48778,L,297.9,308.0,1501,36.7,4,0,0,0,0,0,0,236.17998261484362,5768.665734350163,0.0,0.0,0.0,0.0,6.843270975387631e-08,0.0,236.0
1600,L48779,L,297.9,308.0,1490,46.2,6,0,0,0,0,0,0,236.65891416694234,7208.69850292714,0.0,0.0,0.0,0.0,8.358390031511923e-08,0.0,234.0
1601,M16460,M,297.8,307.8,1543,43.7,8,0,0,0,0,0,0,231.73403162080274,7061.15883993905,0.0,0.0,0.0,0.0,1.0208960619374723e-07,0.0,232.0
1602,L48781,L,297.8,307.8,1597,38.2,11,0,0,0,0,0,0,225.6081859101381,6388.470548976892,0.0,0.0,0.0,0.0,1.3780655359039253e-07,0.0,229.0
1603,H31016,H,297.8,307.9,1600,33.5,13,0,0,0,0,0,0,228.7752357451534,5612.978874413764,0.0,0.0,0.0,0.0,1.6831730413430383e-07,0.0,227.0
1604,M16463,M,297.8,307.8,1622,32.1,18,0,0,0,0,0,0,219.91108351169692,5452.35971401123,0.0,0.0,0.0,0.0,2.775083165229879e-07,0.0,222.0
1605,L48784,L,297.8,307.8,1452,39.8,21,0,0,0,0,0,0,217.74194985034225,6051.7127604630905,0.0,0.0,0.0,0.0,3.7459704159722964e-07,0.0,219.0
1606,L48785,L,297.8,307.8,1396,42.5,23,0,0,0,0,0,0,216.71396712352092,6213.023071249414,0.0,0.0,0.0,0.0,4.5753385601085563e-07,0.0,217.0
1607,L48786,L,297.8,307.7,1505,39.7,25,0,0,0,0,0,0,202.05756081764974,6256.8482887669925,0.0,0.0,0.0,0.0,5.588331080223807e-07,0.0,215.0
1608,L48787,L,297.8,307.8,1412,48.3,27,0,0,0,0,0,0,215.87208567391977,7141.845411258749,0.0,0.0,0.0,0.0,6.825602910446287e-07,0.0,213.0
1609,L48788,L,297.8,307.7,1393,38.0,29,0,0,0,0,0,0,213.90695274968027,5543.235517504071,0.0,0.0,0.0,0.0,8.336810094938689e-07,0.0,211.0
1610,L48789,L,297.7,307.7,1581,34.9,31,0,0,0,0,0,0,215.0494087367604,5778.111456261955,0.0,0.0,0.0,0.0,1.0182602656265912e-06,0.0,209.0
1611,L48790,L,297.8,307.8,1573,37.9,33,0,0,0,0,0,0,204.90429791367833,6243.046225042221,0.0,0.0,0.0,0.0,1.2437058689224216e-06,0.0,207.0
1612,M16471,M,297.8,307.9,1726,27.3,35,0,0,0,0,0,0,202.34865715521275,4934.373917287345,0.0,0.0,0.0,0.0,1.519065736812855e-06,0.0,205.0
1613,M16472,M,297.9,307.9,1540,39.8,38,0,0,0,0,0,0,197.88529815548475,6418.483230794186,0.0,0.0,0.0,0.0,2.0505241551469096e-06,0.0,202.0
1614,L48793,L,297.9,308.0,1296,62.9,41,0,0,0,0,0,0,187.75822332146393,8536.586885746472,0.0,0.0,0.04742587317756469,0.0,2.7679178924036446e-06,0.0,199.0
1615,M16474,M,297.8,307.9,1802,25.8,43,0,0,0,0,0,0,196.90279513273296,4868.588967121174,0.0,0.0,0.0,0.0,3.380742340962473e-06,0.0,197.0
1616,L48795,L,297.8,307.9,1447,48.6,46,0,0,0,0,0,0,184.65226875472146,7364.333002985977,0.0,0.0,0.0,0.0,4.563524285327645e-06,0.0,194.0
1617,H31030,H,297.8,307.8,1662,30.7,48,0,0,0,0,0,0,190.285377046571,5343.157953372448,0.0,0.0,0.0,0.0,5.57390058585609e-06,0.0,192.0
1618,L48797,L,297.8,307.8,1563,34.3,53,0,0,0,0,0,0,188.86149549586546,5614.1203197445675,0.0,0.0,0.0,0.0,9.189805133719968e-06,0.0,187.0
1619,L48798,L,297.9,307.8,1286,59.5,55,0,0,0,0,0,0,189.79164763608273,8012.841502491006,0.0,0.0,0.06913842034334237,0.0,1.1224451053499136e-05,0.0,185.0
1620,L48799,L,297.9,307.7,1590,34.6,57,0,0,0,0,0,0,190.1959480634404,5761.052608152962,0.0,0.0,0.0,0.0,1.3709572068578447e-05,0.0,183.0
1621,L48800,L,297.9,307.7,1492,43.7,59,0,0,0,0,0,0,180.1631962470355,6827.769921703865,0.0,0.0,0.0,0.0,1.6744904055114527e-05,0.0,181.0
1622,L48801,L,297.7,307.6,1844,21.9,61,0,0,0,0,0,0,172.40585578411194,4228.960702850291,0.0,0.0,0.0,0.0,2.0452264415637335e-05,0.0,179.0
1623,H31036,H,297.7,307.6,1538,38.3,63,0,0,0,0,0,0,180.26819682249504,6168.559063225606,0.0,0.0,0.0,0.0,2.4980440856267932e-05,0.0,177.0
1624,L48803,L,297.7,307.6,1921,22.9,68,0,0,0,0,0,0,171.8465566585549,4606.716275493441,0.0,0.0,0.0,0.0,4.1185717448326286e-05,0.0,172.0
1625,M16484,M,297.8,307.8,1310,57.9,70,0,0,0,0,0,0,176.15267638658923,7942.888706071074,0.0,0.0,0.05732417589886871,0.0,5.0304303017551214e-05,0.0,170.0
1626,L48805,L,297.9,307.8,1365,46.9,73,0,0,0,0,0,0,166.0417129806025,6704.001643127939,0.0,0.0,0.06913842034334237,0.0,6.790358698095123e-05,0.0,167.0
1627,M16486,M,297.9,307.8,1303,59.3,75,0,0,0,0,0,0,156.3354844001883,8091.475566610358,0.0,0.0,0.06913842034334237,0.0,8.293750373891589e-05,0.0,165.0
1628,L48807,L,297.9,307.8,1499,37.5,78,0,0,0,0,0,0,163.00652318867475,5886.559234663874,0.0,0.0,0.0,0.0,0.00011195359505113292,0.0,162.0
1629,L48808,L,297.9,307.8,1451,38.2,80,0,0,0,0,0,0,169.79535570748,5804.427530723526,0.0,0.0,0.0,0.0,0.00013674009084599712,0.0,160.0
1630,M16489,M,297.9,307.9,1336,54.4,82,0,0,0,0,0,0,150.69018500678627,7610.864250488682,0.0,0.0,0.05732417589886871,0.0,0.0001670142184809518,0.0,158.0
1631,L48810,L,297.9,307.9,1412,44.5,85,0,0,0,0,0,0,155.04334878624786,6579.961093188703,0.0,0.0,0.0,0.0,0.0002254442965044541,0.0,155.0
1632,L48811,L,298.0,308.0,1433,39.2,87,0,0,0,0,0,0,154.88905367636235,5882.48563618972,0.0,0.0,0.0,0.0,0.0002753569111458347,0.0,153.0
1633,L48812,L,297.9,307.9,1426,43.6,89,0,0,0,0,0,0,146.68103550384234,6510.804166907678,0.0,0.0,0.0,0.0,0.0003363196403867117,0.0,151.0
1634,L48813,L,297.9,307.9,1476,45.2,91,0,0,0,0,0,0,150.77142278382814,6986.399406759126,0.0,0.0,0.0,0.0,0.0004107786776476327,0.0,149.0
1635,H31048,H,297.9,307.9,1406,58.5,93,0,0,0,0,0,0,146.24140717962854,8613.304578347135,0.0,0.0,0.0,0.0,0.000501721646837642,0.0,147.0
1636,L48815,L,297.8,307.8,1383,56.5,98,0,0,0,0,0,0,153.07928068737752,8182.749305172655,0.0,0.0,0.0,0.0,0.0008271722285166639,0.0,142.0
1637,L48816,L,297.9,307.8,1505,37.3,100,0,0,0,0,0,0,139.0713334570431,5878.60053327478,0.0,0.0,0.0,0.0,0.0010102919390777272,0.0,140.0
1638,L48817,L,297.9,307.8,1665,33.9,102,0,0,0,0,0,0,141.94944092768816,5910.749498096517,0.0,0.0,0.0,0.0,0.0012339457598623173,0.0,138.0
1639,L48818,L,297.9,307.8,1397,45.0,104,0,0,0,0,0,0,127.18153197713721,6583.207405597411,0.0,0.0,0.0,0.0,0.001507103580597574,0.0,136.0
1640,M16499,M,297.9,307.8,1450,43.5,106,0,0,0,0,0,0,132.66292670736738,6605.19855417254,0.0,0.0,0.0,0.0,0.00184071904963424,0.0,134.0
1641,L48820,L,298.0,307.8,1567,36.4,109,0,0,0,0,0,0,130.99141220493505,5973.089168319249,0.0,0.0,0.0,0.0,0.0024845508183933425,0.0,131.0
1642,M16501,M,298.0,308.0,1555,37.0,111,0,0,0,0,0,0,129.2886329117612,6025.051110809625,0.0,0.0,0.0,0.0,0.0030344703002891916,0.0,129.0
1643,H31056,H,298.0,307.8,1588,35.4,114,0,0,0,0,0,0,118.76769348702992,5886.841978002698,0.0,0.0,0.0,0.0,0.004095671649860501,0.0,126.0
1644,L48823,L,298.0,307.8,1453,37.7,119,0,0,0,0,0,0,121.15288632047218,5736.349217920235,0.0,0.0,0.0,0.0,0.006750827306328375,0.0,121.0
1645,L48824,L,298.0,307.8,1622,33.3,121,0,0,0,0,0,0,127.82208363071791,5656.186245376135,0.0,0.0,0.0,0.0,0.008244246863982946,0.0,119.0
1646,L48825,L,297.9,307.8,1538,38.5,123,0,0,0,0,0,0,122.09900062235671,6200.770859900414,0.0,0.0,0.0,0.0,0.01006770820085637,0.0,117.0
1647,M16506,M,297.9,307.7,1527,42.8,125,0,0,0,0,0,0,122.72686625848277,6844.0224276984345,0.0,0.0,0.0,0.0,0.0122939862127742,0.0,115.0
1648,L48827,L,297.8,307.8,1761,28.9,128,0,0,0,0,0,0,124.53018524057896,5329.492025329333,0.0,0.0,0.0,0.0,0.016588010801744213,0.0,112.0
1649,L48828,L,297.9,307.8,1373,50.2,130,0,0,0,0,0,0,100.45665369221012,7217.767233720502,0.0,0.0,0.06913842034334237,0.0,0.020253203890498818,0.0,110.0
1650,H31063,H,298.0,307.9,1482,37.8,132,0,0,0,0,0,0,109.96141287391555,5866.358793901293,0.0,0.0,0.0,0.0,0.024726231566347744,0.0,108.0
1651,M16510,M,298.0,307.9,1417,51.0,137,0,0,0,0,0,0,103.9165000088384,7567.782543232453,0.0,0.0,0.0,0.0,0.04070137715896128,0.0,103.0
1652,L48831,L,298.0,307.8,1414,51.7,140,0,0,0,0,0,0,101.77898809447382,7655.412034316583,0.0,0.0,0.0,0.0,0.05486298899450404,0.0,100.0
1653,H31066,H,297.9,307.8,1635,34.0,142,0,0,0,0,0,0,100.06333843564624,5821.371187101886,0.0,0.0,0.0,0.0,0.06692850924284856,0.0,98.0
1654,L48833,L,298.0,307.8,1386,57.3,147,0,0,0,0,0,0,89.51375375777785,8316.612568142114,0.0,0.0,0.0,0.0,0.1098694263059318,0.0,93.0
1655,L48834,L,298.2,308.1,1379,62.3,149,0,0,0,0,0,0,96.85764797621138,8996.652185913674,0.0,0.0,0.06913842034334237,0.0,0.1338691782766478,0.0,91.0
1656,M16515,M,298.2,308.0,1577,35.9,151,0,0,0,0,0,0,95.77023322121315,5928.635632270954,0.0,0.0,0.0,0.0,0.16302499371440932,0.0,89.0
1657,L48836,L,298.2,308.1,1532,42.5,154,0,0,0,0,0,0,87.08459471856554,6818.303255841048,0.0,0.0,0.0,0.0,0.21881270936130465,0.0,86.0
1658,M16517,M,298.1,308.0,1374,48.8,156,0,0,0,0,0,0,76.17635052478376,7021.585244479332,0.0,0.0,0.0691384203433497,0.0,0.26596993576865857,0.0,84.0
1659,H31072,H,298.1,308.0,1570,35.3,159,0,0,0,0,0,0,81.84130092213367,5803.673548486664,0.0,0.0,0.0,0.0,0.35571189272636167,0.0,81.0
1660,L48839,L,298.1,308.0,1697,31.0,164,0,0,0,0,0,0,80.53997096359527,5508.992157579943,0.0,0.0,0.0,0.0,0.5732417589886872,0.0,76.0
1661,L48840,L,298.2,308.0,1499,44.1,166,0,0,0,0,0,0,70.55753932095652,6922.593659964717,0.0,0.0,0.0,0.0,0.6913842034334682,0.0,74.0
1662,M16521,M,298.2,308.0,1411,47.2,168,0,0,0,0,0,0,73.37462716523078,6974.251915165245,0.0,0.0,0.0,0.0,0.8317269649392235,0.0,72.0
1663,H31076,H,298.2,307.9,1462,45.5,171,0,0,0,0,0,0,63.039324939831026,6966.062830314888,0.0,0.0,0.0,0.0,1.0909682119561295,0.0,69.0
1664,M16523,M,298.1,307.9,1759,28.6,176,0,0,0,0,0,0,56.34028745261264,5268.178608706772,0.0,0.0,0.0,0.0,1.6798161486607552,0.0,64.0
1665,L48844,L,298.2,308.0,1535,38.0,179,0,0,0,0,0,0,59.46925119464934,6108.3033161297535,0.0,0.0,0.0,0.0,2.141650169574414,0.0,61.0
1666,H31079,H,298.2,307.9,1491,39.7,181,0,0,0,0,0,0,62.292599464349365,6198.6450488714845,0.0,0.0,0.0,0.0,2.4973989440488236,0.0,59.0
1667,L48846,L,298.2,307.9,1551,36.0,186,0,0,0,0,0,0,58.5653932537384,5847.132246861323,0.0,0.0,0.0,0.0,3.5434369377420456,0.0,54.0
1668,L48847,L,298.2,307.9,1769,27.2,188,0,0,0,0,0,0,44.53548675460305,5038.779513141644,0.0,0.0,0.0,0.0,4.01312339887548,0.0,52.0
1669,L48848,L,298.2,307.9,1551,34.1,190,0,0,0,0,0,0,47.19182778581248,5538.533600499199,0.0,0.0,0.0,0.0,4.501660026875221,0.0,50.0
1670,L48849,L,298.2,307.9,1544,31.4,192,0,0,0,0,0,0,34.22378552509486,5076.981279809297,0.0,0.0,0.0,0.0,5.0,0.0,48.0
1671,L48850,L,298.2,307.8,1528,31.1,194,0,0,0,0,0,0,40.875899187848155,4976.366539090328,0.0,0.0,0.0,0.0,5.4983399731247795,0.0,46.0
1672,L48851,L,298.1,307.9,1614,35.8,196,0,0,0,0,0,0,33.87761660591959,6050.8331145200855,0.0,0.0,0.0,0.0,5.98687660112452,0.0,44.0
1673,L48852,L,298.1,307.8,1432,49.8,198,0,0,0,0,0,0,26.231600243232528,7467.942728701369,0.0,0.0,0.0,0.0,6.456563062257954,0.0,42.0
1674,M16533,M,298.1,307.8,1384,43.7,200,0,0,0,0,0,0,32.81221542826513,6333.5345654411185,0.0,0.0,0.0,0.0,6.8997448112761255,0.0,40.0
1675,L48854,L,298.1,307.8,1540,37.8,203,0,0,0,0,0,0,31.564362982944896,6095.946385025634,0.0,0.0,0.0,0.0,7.502601055951176,0.0,37.0
1676,L48855,L,298.0,307.7,1407,43.9,205,0,0,0,0,0,0,32.54172767475875,6468.25653040256,0.0,0.0,0.0,0.0,7.8583498304255865,0.0,35.0
1677,H31090,H,297.9,307.6,1418,43.0,207,0,0,0,0,0,0,18.484486213494673,6385.182348666135,0.0,0.0,0.0,0.0,8.175744761936436,0.0,33.0
1678,M16537,M,297.9,307.5,1647,30.8,212,0,0,0,0,0,0,17.5700450667193,5312.181849808054,0.0,0.0,0.0,0.0,8.807970779778824,0.0,28.0
1679,L48858,L,298.0,307.5,1644,32.8,215,0,0,0,0,0,0,14.571035073473347,5646.824299268437,0.0,0.0,0.0,0.0,9.088770389851438,0.0,25.0
1680,L48859,L,298.0,307.5,1792,27.9,217,0,0,0,0,0,0,9.909108117433178,5235.652652766606,0.0,0.0,0.0,0.0,9.241418199787566,0.0,23.0
1681,M16540,M,297.9,307.4,1610,34.6,219,0,0,0,0,0,0,16.54194979325024,5833.5186786957665,0.0,0.0,0.0,0.0,9.370266439430035,0.0,21.0
1682,M16541,M,297.8,307.3,1804,26.0,222,0,0,0,0,0,0,9.198586439698685,4911.775394132523,0.0,0.0,0.0,0.0,9.525741268224333,0.0,18.0
1683,H31096,H,297.9,307.4,1604,36.1,225,1,1,0,0,0,0,7.048336806306523,6063.734588350827,0.0,0.0,0.0,0.0,9.644288107273638,0.0,15.0
1684,M16543,M,297.9,307.4,1403,52.8,0,0,0,0,0,0,0,240.0,7757.471907656203,0.0,0.0,0.0,0.0,4.587181725605271e-08,0.0,240.0
1685,L48864,L,297.8,307.3,1438,44.5,3,0,0,0,0,0,0,233.62785720889545,6701.121849862148,0.0,0.0,0.0,0.0,6.192047644322563e-08,0.0,237.0
1686,L48865,L,297.9,307.3,1824,26.3,5,0,0,0,0,0,0,228.20492442484067,5023.532316796223,0.0,0.0,0.0,0.0,7.562984061066411e-08,0.0,235.0
1687,H31100,H,297.9,307.3,1663,28.7,7,0,0,0,0,0,0,224.39298686262515,4998.074944326633,0.0,0.0,0.0,0.0,9.23744957664012e-08,0.0,233.0
1688,L48867,L,297.9,307.3,1502,36.7,12,0,0,0,0,0,0,232.3373640530457,5772.508949363053,0.0,0.0,0.0,0.0,1.522997951276035e-07,0.0,228.0
1689,L48868,L,297.9,307.4,1606,35.5,14,0,0,0,0,0,0,230.16147329685705,5970.387398637163,0.0,0.0,0.0,0.0,1.8601938920883375e-07,0.0,226.0
1690,L48869,L,297.9,307.5,1561,37.7,16,0,0,0,0,0,0,225.95194069421967,6162.726172865442,0.0,0.0,0.0,0.0,2.2720459411519265e-07,0.0,224.0
1691,M16550,M,297.9,307.4,1435,42.9,18,0,0,0,0,0,0,225.2790274169161,6446.7052047989355,0.0,0.0,0.0,0.0,2.775083165229879e-07,0.0,222.0
1692,L48871,L,297.9,307.5,1602,38.3,21,0,0,0,0,0,0,225.40475530256003,6425.248126974917,0.0,0.0,0.0,0.0,3.7459704159722964e-07,0.0,219.0
1693,M16552,M,298.1,307.6,1764,27.7,23,0,0,0,0,0,0,221.31539946770428,5116.900450460911,0.0,0.0,0.0,0.0,4.5753385601085563e-07,0.0,217.0
1694,H31107,H,298.0,307.5,1683,27.8,26,0,0,0,0,0,0,216.7994706722478,4899.56507068557,0.0,0.0,0.0,0.0,6.17606095414305e-07,0.0,214.0
1695,L48874,L,298.0,307.5,1618,35.2,31,0,0,0,0,0,0,207.80862390668037,5964.167045183055,0.0,0.0,0.0,0.0,1.0182602656265912e-06,0.0,209.0
1696,L48875,L,298.0,307.6,1509,41.6,33,0,0,0,0,0,0,207.65957251082602,6573.719795783571,0.0,0.0,0.0,0.0,1.2437058689224216e-06,0.0,207.0
1697,L48876,L,297.9,307.6,1550,39.0,35,0,0,0,0,0,0,206.93090814400568,6330.309196983433,0.0,0.0,0.0,0.0,1.519065736812855e-06,0.0,205.0
1698,M16557,M,297.9,307.6,1519,44.0,37,0,0,0,0,0,0,203.68743963206484,6999.0495531775805,0.0,0.0,0.0,0.0,1.8553910183683313e-06,0.0,203.0
1699,L48878,L,297.9,307.6,1481,38.0,40,0,0,0,0,0,0,193.4755615701019,5893.418378624213,0.0,0.0,0.0,0.0,2.5045157450675485e-06,0.0,200.0
1700,L48879,L,298.1,307.7,1289,48.3,42,0,0,0,0,0,0,201.5998566463745,6519.715818068361,0.0,0.0,0.11920292202212465,0.0,3.059022269256247e-06,0.0,198.0
1701,M16560,M,298.0,307.6,1844,23.8,44,0,0,0,0,0,0,195.86520343825805,4595.856836887532,0.0,0.0,0.0,0.0,3.736297983892476e-06,0.0,196.0
1702,L48881,L,298.0,307.7,1479,42.5,47,0,0,0,0,0,0,190.98115113812105,6582.422007434015,0.0,0.0,0.0,0.0,5.043474082014516e-06,0.0,193.0
1703,L48882,L,298.0,307.7,1430,47.3,49,0,0,0,0,0,0,197.64646262833662,7083.1395165386675,0.0,0.0,0.0,0.0,6.16011246661963e-06,0.0,191.0
1704,M16563,M,298.1,307.8,1636,36.7,51,0,0,0,0,0,0,192.07128912942224,6287.499761090517,0.0,0.0,0.0,0.0,7.523977331136453e-06,0.0,189.0
1705,M16564,M,298.1,307.8,1503,44.7,54,0,0,0,0,0,0,186.14867757966928,7035.502499934734,0.0,0.0,0.0,0.0,1.015630439496253e-05,0.0,186.0
1706,M16565,M,298.1,307.8,1608,32.6,57,0,0,0,0,0,0,185.8723442997414,5489.493339176662,0.0,0.0,0.0,0.0,1.3709572068578447e-05,0.0,183.0
1707,L48886,L,298.2,307.8,1521,42.9,60,0,0,0,0,0,0,178.97164017862812,6833.058269337406,0.0,0.0,0.0,0.0,1.85059777286345e-05,0.0,180.0
1708,L48887,L,298.2,307.8,1439,41.6,62,0,0,0,0,0,0,179.99348583815342,6268.775868875121,0.0,0.0,0.0,0.0,2.2603242979035746e-05,0.0,178.0
1709,L48888,L,298.2,307.8,1627,31.5,64,0,0,0,0,0,0,174.6630675696851,5366.939809760123,0.0,0.0,0.0,0.0,2.7607649501930464e-05,0.0,176.0
1710,L48889,L,298.2,307.8,1749,26.1,66,0,0,0,0,0,0,178.1855530472363,4780.341629481837,0.0,0.0,0.0,0.0,3.372003863690781e-05,0.0,174.0
1711,L48890,L,298.2,307.8,1530,35.9,68,0,0,0,0,0,0,175.8863733826999,5751.941989457552,0.0,0.0,0.0,0.0,4.1185717448326286e-05,0.0,172.0
1712,L48891,L,298.2,307.8,1355,51.3,70,0,0,0,0,0,0,176.24434481447562,7279.227258000231,0.0,0.0,0.1192029220221127,0.0,5.0304303017551214e-05,0.0,170.0
1713,L48892,L,298.3,307.9,1551,33.8,72,0,0,0,0,0,0,168.48895380914243,5489.80749844202,0.0,0.0,0.0,0.0,6.144174602214718e-05,0.0,168.0
1714,L48893,L,298.2,307.8,1515,46.7,74,0,0,0,0,0,0,164.54281586654213,7408.975034593489,0.0,0.0,0.0,0.0,7.50450159711e-05,0.0,166.0
1715,L48894,L,298.2,307.8,1388,48.6,76,0,0,0,0,0,0,155.52245147236627,7064.059577155866,0.0,0.0,0.0,0.0,9.166003719853315e-05,0.0,164.0
1716,L48895,L,298.2,307.8,1585,34.6,78,0,0,0,0,0,0,158.77967362340002,5742.936090517262,0.0,0.0,0.0,0.0,0.00011195359505113292,0.0,162.0
1717,L48896,L,298.1,307.7,1523,37.7,80,0,0,0,0,0,0,160.0246367521582,6012.704651681018,0.0,0.0,0.0,0.0,0.00013674009084599712,0.0,160.0
1718,L48897,L,298.2,307.6,1369,54.5,82,0,0,0,0,0,0,157.032033976993,7813.193289355376,0.0,0.0,0.1679816148660659,0.0,0.0001670142184809518,0.0,158.0
1719,M16578,M,298.2,307.7,1681,31.0,84,0,0,0,0,0,0,156.17273329228732,5457.0511590405895,0.0,0.0,0.0,0.0,0.0002039908727992137,0.0,156.0
1720,L48899,L,298.2,307.7,1503,38.3,87,0,0,0,0,0,0,147.96156372766285,6028.182231487702,0.0,0.0,0.0,0.0,0.0002753569111458347,0.0,153.0
1721,L48900,L,298.2,307.7,1459,44.5,89,0,0,0,0,0,0,149.31493157413144,6798.98246102147,0.0,0.0,0.0,0.0,0.0003363196403867117,0.0,151.0
1722,L48901,L,298.2,307.7,1688,32.4,91,0,0,0,0,0,0,150.262400032029,5727.249071200336,0.0,0.0,0.0,0.0,0.0004107786776476327,0.0,149.0
1723,M16582,M,298.2,307.7,1952,21.6,93,0,0,0,0,0,0,144.31566711823103,4415.319979061239,0.0,0.0,0.0,0.0,0.000501721646837642,0.0,147.0
1724,L48903,L,298.2,307.8,2029,19.9,96,0,0,0,0,0,0,141.66162012160825,4228.280024442014,0.0,0.0,0.0,0.0,0.0006772414961977011,0.0,144.0
1725,M16584,M,298.3,307.8,1457,52.5,98,0,0,0,0,0,0,154.16101385255038,8010.275868490575,0.0,0.0,0.0,0.0,0.0008271722285166639,0.0,142.0
1726,M16585,M,298.3,307.8,1392,50.4,101,0,0,0,0,0,0,133.50175211040286,7346.802915978947,0.0,0.0,0.0,0.0,0.0011165334062956276,0.0,139.0
1727,L48906,L,298.3,307.8,1906,22.1,104,0,0,0,0,0,0,139.20237882328468,4411.068357003382,0.0,0.0,0.0,0.0,0.001507103580597574,0.0,136.0
1728,M16587,M,298.3,307.7,1602,33.4,106,0,0,0,0,0,0,139.40305799574358,5603.218993236612,0.0,0.0,0.0,0.0,0.00184071904963424,0.0,134.0
1729,L48908,L,298.3,307.7,1465,49.4,109,0,0,0,0,0,0,137.47784396167617,7578.673397764897,0.0,0.0,0.0,0.0,0.0024845508183933425,0.0,131.0
1730,M16589,M,298.3,307.7,1439,43.8,111,0,0,0,0,0,0,123.165561630098,6600.297669632939,0.0,0.0,0.0,0.0,0.0030344703002891916,0.0,129.0
1731,M16590,M,298.3,307.8,1330,55.4,114,0,0,0,0,0,0,117.12048846424703,7715.960996726771,0.0,0.0,0.1418510649004877,0.0,0.004095671649860501,0.0,126.0
1732,M16591,M,298.3,307.9,1485,42.0,117,0,0,0,0,0,0,118.65759992605219,6531.37112681318,0.0,0.0,0.0,0.0,0.005527786369235996,0.0,123.0
1733,H31146,H,298.4,307.9,1700,28.2,120,0,0,0,0,0,0,129.1198438687108,5020.265060436489,0.0,0.0,0.0,0.0,0.00746028833836697,0.0,120.0
1734,L48913,L,298.4,308.0,1515,42.8,125,0,0,0,0,0,0,113.05746671925121,6790.238361468979,0.0,0.0,0.0,0.0,0.0122939862127742,0.0,115.0
